WorkcenterDesc,Material_Code,Material_Desc,MIC_Desc,SampleSize,SampleNumber,Result,MICUoM,LSL,Target,USL,PostingDate,UserName,InspectionComments,InspectionPlan,COAComments
I7,18032B300,Clr7.5x7.5MdSqrBwl,Part Weight,30,3,26.28,g,23.3,24.5,25.2,11/11/22 12:57,SnezanaH,,In Process Variables,
I7,18032B300,Clr7.5x7.5MdSqrBwl,Part Weight,30,4,26.38,g,23.3,24.5,25.2,11/11/22 12:57,SnezanaH,,In Process Variables,
I7,18032B300,Clr7.5x7.5MdSqrBwl,Part Weight,30,5,26.66,g,23.3,24.5,25.2,11/11/22 12:57,SnezanaH,,In Process Variables,
I7,18032B300,Clr7.5x7.5MdSqrBwl,Part Weight,30,6,25.88,g,23.3,24.5,25.2,11/11/22 12:57,SnezanaH,,In Process Variables,
I7,18032B300,Clr7.5x7.5MdSqrBwl,Part Weight,30,13,23.29,g,23.3,24.5,25.2,11/11/22 12:57,SnezanaH,,In Process Variables,
I7,18032B300,Clr7.5x7.5MdSqrBwl,Part Weight,30,14,23.23,g,23.3,24.5,25.2,11/11/22 12:57,SnezanaH,,In Process Variables,
I7,18032B300,Clr7.5x7.5MdSqrBwl,Part Weight,30,21,22.76,g,23.3,24.5,25.2,11/11/22 12:57,SnezanaH,,In Process Variables,
I7,18032B300,Clr7.5x7.5MdSqrBwl,Part Weight,30,22,22.93,g,23.3,24.5,25.2,11/11/22 12:57,SnezanaH,,In Process Variables,
I7,18032B300,Clr7.5x7.5MdSqrBwl,Part Weight,30,23,22.94,g,23.3,24.5,25.2,11/11/22 12:57,SnezanaH,,In Process Variables,
I7,18032B300,Clr7.5x7.5MdSqrBwl,Part Weight,30,27,25.44,g,23.3,24.5,25.2,11/11/22 12:57,SnezanaH,,In Process Variables,
I7,18032B300,Clr7.5x7.5MdSqrBwl,Silicone Ratio,1,1,1.334,EA,1.3347,1.33493,1.33517,11/11/22 12:57,SnezanaH,,In Process Variables,
I8,9611U25,"25CT 10.7\ SQR PET ULTRA STACK PLTR""",Part Weight,16,15,59.94,g,53.5,56.3,58,11/11/22 12:58,SnezanaH,,In Process Variables,
I8,9611U25,"25CT 10.7\ SQR PET ULTRA STACK PLTR""",Part Weight,16,16,59.83,g,53.5,56.3,58,11/11/22 12:58,SnezanaH,,In Process Variables,
I8,9611U25,"25CT 10.7\ SQR PET ULTRA STACK PLTR""",Part Weight,16,2,58.1,g,53.5,56.3,58,11/11/22 12:58,SnezanaH,,In Process Variables,
I8,9611U25,"25CT 10.7\ SQR PET ULTRA STACK PLTR""",Part Weight,16,3,59.54,g,53.5,56.3,58,11/11/22 12:58,SnezanaH,,In Process Variables,
I8,9611U25,"25CT 10.7\ SQR PET ULTRA STACK PLTR""",Part Weight,16,4,60.17,g,53.5,56.3,58,11/11/22 12:58,SnezanaH,,In Process Variables,
I8,9611U25,"25CT 10.7\ SQR PET ULTRA STACK PLTR""",Part Weight,16,8,58.16,g,53.5,56.3,58,11/11/22 12:58,SnezanaH,,In Process Variables,
I8,9611U25,"25CT 10.7\ SQR PET ULTRA STACK PLTR""",Part Weight,16,9,62.74,g,53.5,56.3,58,11/11/22 12:58,SnezanaH,,In Process Variables,
I8,9611U25,"25CT 10.7\ SQR PET ULTRA STACK PLTR""",Part Weight,16,10,63.64,g,53.5,56.3,58,11/11/22 12:58,SnezanaH,,In Process Variables,
I8,9611U25,"25CT 10.7\ SQR PET ULTRA STACK PLTR""",Part Weight,16,11,63.13,g,53.5,56.3,58,11/11/22 12:58,SnezanaH,,In Process Variables,
I8,9611U25,"25CT 10.7\ SQR PET ULTRA STACK PLTR""",Part Weight,16,12,63.97,g,53.5,56.3,58,11/11/22 12:58,SnezanaH,,In Process Variables,
I8,9611U25,"25CT 10.7\ SQR PET ULTRA STACK PLTR""",Part Weight,16,13,60.87,g,53.5,56.3,58,11/11/22 12:58,SnezanaH,,In Process Variables,
I8,9611U25,"25CT 10.7\ SQR PET ULTRA STACK PLTR""",Part Weight,16,14,59.78,g,53.5,56.3,58,11/11/22 12:58,SnezanaH,,In Process Variables,
I12,13120960T50,Costco 96oz PET Tray,Part Weight,12,1,61.6,g,65.6,69,71.1,11/11/22 13:01,SnezanaH,,In Process Variables,
I12,13120960T50,Costco 96oz PET Tray,Part Weight,12,2,64.98,g,65.6,69,71.1,11/11/22 13:01,SnezanaH,,In Process Variables,
I12,13120960T50,Costco 96oz PET Tray,Part Weight,12,6,71.45,g,65.6,69,71.1,11/11/22 13:01,SnezanaH,,In Process Variables,
I12,13120960T50,Costco 96oz PET Tray,Silicone Ratio,1,1,1.334,EA,1.3347,1.33493,1.33517,11/11/22 13:01,SnezanaH,,In Process Variables,
I13,1614U25,"Clr 14\ UltraStackÂ® Sq Platter""",Part Weight,9,1,106.3,g,107.4,113,116.4,11/11/22 13:02,SnezanaH,,In Process Variables,
I13,1614U25,"Clr 14\ UltraStackÂ® Sq Platter""",Part Weight,9,2,105.33,g,107.4,113,116.4,11/11/22 13:02,SnezanaH,,In Process Variables,
I13,1614U25,"Clr 14\ UltraStackÂ® Sq Platter""",Part Weight,9,3,104.96,g,107.4,113,116.4,11/11/22 13:02,SnezanaH,,In Process Variables,
I13,1614U25,"Clr 14\ UltraStackÂ® Sq Platter""",Silicone Ratio,1,1,1.336,EA,1.3347,1.33493,1.33517,11/11/22 13:02,SnezanaH,,In Process Variables,
I9,5232090DB,Applebee's Medium Non Logo Lid,Part Weight,25,12,15.72,g,16.3,18,19.7,11/11/22 13:52,nshah,,In Process Variables - Operator 25 UP,
I9,5232090DB,Applebee's Medium Non Logo Lid,Part Weight,25,13,15.86,g,16.3,18,19.7,11/11/22 13:52,nshah,,In Process Variables - Operator 25 UP,
I9,5232090DB,Applebee's Medium Non Logo Lid,Part Weight,25,14,15.92,g,16.3,18,19.7,11/11/22 13:52,nshah,,In Process Variables - Operator 25 UP,
I9,5232090DB,Applebee's Medium Non Logo Lid,Part Weight,25,15,15.92,g,16.3,18,19.7,11/11/22 13:52,nshah,,In Process Variables - Operator 25 UP,
I9,5232090DB,Applebee's Medium Non Logo Lid,Part Weight,25,16,16.09,g,16.3,18,19.7,11/11/22 13:52,nshah,,In Process Variables - Operator 25 UP,
I9,5232090DB,Applebee's Medium Non Logo Lid,Part Weight,25,21,15.66,g,16.3,18,19.7,11/11/22 15:51,fpujols,,In Process Variables - 25 UP,
I9,5232090DB,Applebee's Medium Non Logo Lid,Part Weight,25,19,15.88,g,16.3,18,19.7,11/11/22 15:51,fpujols,,In Process Variables - 25 UP,
I9,5232090DB,Applebee's Medium Non Logo Lid,Part Weight,25,23,15.83,g,16.3,18,19.7,11/11/22 15:51,fpujols,,In Process Variables - 25 UP,
I9,5232090DB,Applebee's Medium Non Logo Lid,Part Weight,25,25,15.87,g,16.3,18,19.7,11/11/22 15:51,fpujols,,In Process Variables - 25 UP,
I5,5812U25,"25CT 12\ SQR PET UPLTR DLID""",Part Weight,9,4,66.02,g,67.4,70.9,73,11/11/22 16:11,jlouis,,In Process Variables - Operator,
I5,5812U25,"25CT 12\ SQR PET UPLTR DLID""",Part Weight,9,1,65.34,g,67.4,70.9,73,11/11/22 16:16,fpujols,,First Article Variables,
I5,5812U25,"25CT 12\ SQR PET UPLTR DLID""",Part Weight,9,2,66.49,g,67.4,70.9,73,11/11/22 16:16,fpujols,,First Article Variables,
I5,5812U25,"25CT 12\ SQR PET UPLTR DLID""",Part Weight,9,4,65.98,g,67.4,70.9,73,11/11/22 16:16,fpujols,,First Article Variables,
I5,5812U25,"25CT 12\ SQR PET UPLTR DLID""",Silicone Ratio,1,1,1.33438,EA,1.3347,1.33493,1.33517,11/11/22 16:16,fpujols,,First Article Variables,
I13,1614U25,"Clr 14\ UltraStackÂ® Sq Platter""",Part Weight,9,1,106.7,g,107.4,113,116.4,11/11/22 16:58,wriano,,In Process Variables - Operator,
I13,1614U25,"Clr 14\ UltraStackÂ® Sq Platter""",Part Weight,9,2,104.73,g,107.4,113,116.4,11/11/22 16:58,wriano,,In Process Variables - Operator,
I13,1614U25,"Clr 14\ UltraStackÂ® Sq Platter""",Part Weight,9,3,106.86,g,107.4,113,116.4,11/11/22 16:58,wriano,,In Process Variables - Operator,
I10,76116B300,Blk16ozSmSqrCntr,Visual Evaluation,36,1,Reject,,NA,NA,NA,11/11/22 18:44,fpujols,"Quality Sheet, 1 row scrap",In Process Attributes,"fpujols 11/11/2022 18:46:15: Quality Sheet, 1 row scrap  ||"
I10,76116B300,Blk16ozSmSqrCntr,Visual Evaluation,36,2,Reject,,NA,NA,NA,11/11/22 18:44,fpujols,"Quality Sheet, 1 row scrap",In Process Attributes,"fpujols 11/11/2022 18:46:15: Quality Sheet, 1 row scrap  ||"
I10,76116B300,Blk16ozSmSqrCntr,Visual Evaluation,36,3,Reject,,NA,NA,NA,11/11/22 18:44,fpujols,"Quality Sheet, 1 row scrap",In Process Attributes,"fpujols 11/11/2022 18:46:15: Quality Sheet, 1 row scrap  ||"
I10,76116B300,Blk16ozSmSqrCntr,Visual Evaluation,36,4,Reject,,NA,NA,NA,11/11/22 18:44,fpujols,"Quality Sheet, 1 row scrap",In Process Attributes,"fpujols 11/11/2022 18:46:15: Quality Sheet, 1 row scrap  ||"
I10,76116B300,Blk16ozSmSqrCntr,Visual Evaluation,36,5,Reject,,NA,NA,NA,11/11/22 18:44,fpujols,"Quality Sheet, 1 row scrap",In Process Attributes,"fpujols 11/11/2022 18:46:15: Quality Sheet, 1 row scrap  ||"
I10,76116B300,Blk16ozSmSqrCntr,Visual Evaluation,36,6,Reject,,NA,NA,NA,11/11/22 18:44,fpujols,"Quality Sheet, 1 row scrap",In Process Attributes,"fpujols 11/11/2022 18:46:15: Quality Sheet, 1 row scrap  ||"
I13,1614U25,"Clr 14\ UltraStackÂ® Sq Platter""",Part Weight,9,1,105.11,g,107.4,113,116.4,11/11/22 19:10,jreyes,,In Process Variables - Operator,
I13,1614U25,"Clr 14\ UltraStackÂ® Sq Platter""",Part Weight,9,2,106.26,g,107.4,113,116.4,11/11/22 19:10,jreyes,,In Process Variables - Operator,
I13,1614U25,"Clr 14\ UltraStackÂ® Sq Platter""",Part Weight,9,3,107.05,g,107.4,113,116.4,11/11/22 19:10,jreyes,,In Process Variables - Operator,
I5,5812U25,"25CT 12\ SQR PET UPLTR DLID""",Part Weight,9,2,66.02,g,67.4,70.9,73,11/11/22 19:11,wgomez,,In Process Variables - Operator,
I5,5812U25,"25CT 12\ SQR PET UPLTR DLID""",Part Weight,9,8,66.1,g,67.4,70.9,73,11/11/22 19:11,wgomez,,In Process Variables - Operator,
I5,5812U25,"25CT 12\ SQR PET UPLTR DLID""",Part Weight,9,9,67.37,g,67.4,70.9,73,11/11/22 19:11,wgomez,,In Process Variables - Operator,
I5,5812U25,"25CT 12\ SQR PET UPLTR DLID""",Wall Thickness Top 1,3,1,0.033,IN,0.01,0.011,0.02,11/11/22 19:11,wgomez,,In Process Variables - Operator,
I5,5812U25,"25CT 12\ SQR PET UPLTR DLID""",Wall Thickness Top 1,3,2,0.047,IN,0.01,0.011,0.02,11/11/22 19:11,wgomez,,In Process Variables - Operator,
I6,1318432F50,"Clr18\LgRecPltr""",Part Weight,12,2,64.28,g,57.9,60.9,63.9,11/11/22 19:18,wgomez,,In Process Variables - Operator,
I6,1318432F50,"Clr18\LgRecPltr""",Wall Thickness Bottom 1,3,1,0.083,IN,0.007,0.008,0.02,11/11/22 19:18,wgomez,,In Process Variables - Operator,
I6,1318432F50,"Clr18\LgRecPltr""",Wall Thickness Bottom 1,3,2,0.067,IN,0.007,0.008,0.02,11/11/22 19:18,wgomez,,In Process Variables - Operator,
I6,1318432F50,"Clr18\LgRecPltr""",Wall Thickness Bottom 1,3,3,0.067,IN,0.007,0.008,0.02,11/11/22 19:18,wgomez,,In Process Variables - Operator,
I11,52900TR75,75CT 9IN CLR PET SQDLID,Part Weight,20,7,28.89,g,26.6,28,28.8,11/11/22 20:00,ndiaz,,In Process Variables - Operator,
I11,52900TR75,75CT 9IN CLR PET SQDLID,Part Weight,20,8,29.65,g,26.6,28,28.8,11/11/22 20:00,ndiaz,,In Process Variables - Operator,
I11,52900TR75,75CT 9IN CLR PET SQDLID,Part Weight,20,9,28.81,g,26.6,28,28.8,11/11/22 20:00,ndiaz,,In Process Variables - Operator,
I11,52900TR75,75CT 9IN CLR PET SQDLID,Part Weight,20,10,30.41,g,26.6,28,28.8,11/11/22 20:00,ndiaz,,In Process Variables - Operator,
I11,52900TR75,75CT 9IN CLR PET SQDLID,Part Weight,20,16,29.04,g,26.6,28,28.8,11/11/22 20:00,ndiaz,,In Process Variables - Operator,
I11,52900TR75,75CT 9IN CLR PET SQDLID,Part Weight,20,5,28.9,g,26.6,28,28.8,11/11/22 20:00,ndiaz,,In Process Variables - Operator,
I11,52900TR75,75CT 9IN CLR PET SQDLID,Part Weight,20,6,29.07,g,26.6,28,28.8,11/11/22 20:00,ndiaz,,In Process Variables - Operator,
I11,52900TR75,75CT 9IN CLR PET SQDLID,Part Weight,20,2,28.98,g,26.6,28,28.8,11/11/22 20:00,ndiaz,,In Process Variables - Operator,
I11,52900TR75,75CT 9IN CLR PET SQDLID,Part Weight,20,3,29.43,g,26.6,28,28.8,11/11/22 20:00,ndiaz,,In Process Variables - Operator,
I11,52900TR75,75CT 9IN CLR PET SQDLID,Part Weight,20,4,30.49,g,26.6,28,28.8,11/11/22 20:00,ndiaz,,In Process Variables - Operator,
I11,52900TR75,75CT 9IN CLR PET SQDLID,Part Weight,20,18,29.71,g,26.6,28,28.8,11/11/22 20:00,ndiaz,,In Process Variables - Operator,
I11,52900TR75,75CT 9IN CLR PET SQDLID,Part Weight,20,19,29.75,g,26.6,28,28.8,11/11/22 20:00,ndiaz,,In Process Variables - Operator,
I2,71185CST48,48CT ROT CHK TRAY CST BLK PP,Part Weight,20,2,38.94,g,35.2,37,38.1,11/11/22 20:05,fgonzalez,,In Process Variables - Operator,
I2,71185CST48,48CT ROT CHK TRAY CST BLK PP,Part Weight,20,4,38.3,g,35.2,37,38.1,11/11/22 20:05,fgonzalez,,In Process Variables - Operator,
I2,71185CST48,48CT ROT CHK TRAY CST BLK PP,Part Weight,20,6,38.17,g,35.2,37,38.1,11/11/22 20:05,fgonzalez,,In Process Variables - Operator,
I2,71185CST48,48CT ROT CHK TRAY CST BLK PP,Part Weight,20,7,38.17,g,35.2,37,38.1,11/11/22 20:05,fgonzalez,,In Process Variables - Operator,
I2,71185CST48,48CT ROT CHK TRAY CST BLK PP,Part Weight,20,8,38.17,g,35.2,37,38.1,11/11/22 20:05,fgonzalez,,In Process Variables - Operator,
I2,71185CST48,48CT ROT CHK TRAY CST BLK PP,Part Weight,20,13,38.54,g,35.2,37,38.1,11/11/22 20:05,fgonzalez,,In Process Variables - Operator,
I2,71185CST48,48CT ROT CHK TRAY CST BLK PP,Part Weight,20,15,38.31,g,35.2,37,38.1,11/11/22 20:05,fgonzalez,,In Process Variables - Operator,
I2,71185CST48,48CT ROT CHK TRAY CST BLK PP,Part Weight,20,16,38.27,g,35.2,37,38.1,11/11/22 20:05,fgonzalez,,In Process Variables - Operator,
I2,71185CST48,48CT ROT CHK TRAY CST BLK PP,Part Weight,20,17,38.27,g,35.2,37,38.1,11/11/22 20:05,fgonzalez,,In Process Variables - Operator,
I2,71185CST48,48CT ROT CHK TRAY CST BLK PP,Part Weight,20,18,38.26,g,35.2,37,38.1,11/11/22 20:05,fgonzalez,,In Process Variables - Operator,
I2,71185CST48,48CT ROT CHK TRAY CST BLK PP,Part Weight,20,19,38.26,g,35.2,37,38.1,11/11/22 20:05,fgonzalez,,In Process Variables - Operator,
I2,71185CST48,48CT ROT CHK TRAY CST BLK PP,Part Weight,20,20,38.54,g,35.2,37,38.1,11/11/22 20:05,fgonzalez,,In Process Variables - Operator,
I1,51707CST20,20CT RIB TE LID CST CLR PP,Bag ID Check,1,1,Reject,,NA,NA,NA,11/11/22 20:38,hrodriguez,"using bag E, now make part of 40",Packaging Verification,
I1,51707CST20,20CT RIB TE LID CST CLR PP,Sleeve Count,1,1,40,EA,19,20,21,11/11/22 20:38,hrodriguez,,Packaging Verification,
I9,5232090DB,Applebee's Medium Non Logo Lid,Part Weight,25,1,15.74,g,16.3,18,19.7,11/11/22 20:54,etorres,,In Process Variables - Operator 25 UP,
I9,5232090DB,Applebee's Medium Non Logo Lid,Part Weight,25,2,15.77,g,16.3,18,19.7,11/11/22 20:54,etorres,,In Process Variables - Operator 25 UP,
I9,5232090DB,Applebee's Medium Non Logo Lid,Part Weight,25,3,15.53,g,16.3,18,19.7,11/11/22 20:54,etorres,,In Process Variables - Operator 25 UP,
I9,5232090DB,Applebee's Medium Non Logo Lid,Part Weight,25,4,15.47,g,16.3,18,19.7,11/11/22 20:54,etorres,,In Process Variables - Operator 25 UP,
I9,5232090DB,Applebee's Medium Non Logo Lid,Part Weight,25,5,15.69,g,16.3,18,19.7,11/11/22 20:54,etorres,,In Process Variables - Operator 25 UP,
I5,5812U25,"25CT 12\ SQR PET UPLTR DLID""",Visual Evaluation,9,1,Reject,,NA,NA,NA,11/11/22 20:55,hrodriguez,,In Process Attributes,"hrodriguez 11/11/2022 21:00:09: 1 lane scrap, quality sheet ||hrodriguez 11/11/2022 22:09:15: fixed at 9:30pm||"
I5,5812U25,"25CT 12\ SQR PET UPLTR DLID""",Visual Evaluation,9,2,Reject,,NA,NA,NA,11/11/22 20:55,hrodriguez,,In Process Attributes,"hrodriguez 11/11/2022 21:00:09: 1 lane scrap, quality sheet ||hrodriguez 11/11/2022 22:09:15: fixed at 9:30pm||"
I5,5812U25,"25CT 12\ SQR PET UPLTR DLID""",Visual Evaluation,9,3,Reject,,NA,NA,NA,11/11/22 20:55,hrodriguez,,In Process Attributes,"hrodriguez 11/11/2022 21:00:09: 1 lane scrap, quality sheet ||hrodriguez 11/11/2022 22:09:15: fixed at 9:30pm||"
I8,9611U25,"25CT 10.7\ SQR PET ULTRA STACK PLTR""",Visual Evaluation,16,9,Reject,,NA,NA,NA,11/11/22 21:12,hrodriguez,,In Process Attributes,"hrodriguez 11/11/2022 21:13:58: 1 lane scrap, quality sheet ||hrodriguez 11/12/2022 06:03:25: fixed at 4:30am||"
I8,9611U25,"25CT 10.7\ SQR PET ULTRA STACK PLTR""",Visual Evaluation,16,10,Reject,,NA,NA,NA,11/11/22 21:12,hrodriguez,,In Process Attributes,"hrodriguez 11/11/2022 21:13:58: 1 lane scrap, quality sheet ||hrodriguez 11/12/2022 06:03:25: fixed at 4:30am||"
I8,9611U25,"25CT 10.7\ SQR PET ULTRA STACK PLTR""",Visual Evaluation,16,11,Reject,,NA,NA,NA,11/11/22 21:12,hrodriguez,,In Process Attributes,"hrodriguez 11/11/2022 21:13:58: 1 lane scrap, quality sheet ||hrodriguez 11/12/2022 06:03:25: fixed at 4:30am||"
I8,9611U25,"25CT 10.7\ SQR PET ULTRA STACK PLTR""",Visual Evaluation,16,12,Reject,,NA,NA,NA,11/11/22 21:12,hrodriguez,,In Process Attributes,"hrodriguez 11/11/2022 21:13:58: 1 lane scrap, quality sheet ||hrodriguez 11/12/2022 06:03:25: fixed at 4:30am||"
I7,18032B300,Clr7.5x7.5MdSqrBwl,Visual Evaluation,30,7,Reject,,NA,NA,NA,11/11/22 22:16,hrodriguez,,In Process Attributes,hrodriguez 11/11/2022 22:36:09: 2 lanes scrap quality sheet  1 lane scrap broken fixed at 10:20pm||
I7,18032B300,Clr7.5x7.5MdSqrBwl,Visual Evaluation,30,8,Reject,,NA,NA,NA,11/11/22 22:16,hrodriguez,,In Process Attributes,hrodriguez 11/11/2022 22:36:09: 2 lanes scrap quality sheet  1 lane scrap broken fixed at 10:20pm||
I7,18032B300,Clr7.5x7.5MdSqrBwl,Visual Evaluation,30,9,Reject,,NA,NA,NA,11/11/22 22:16,hrodriguez,,In Process Attributes,hrodriguez 11/11/2022 22:36:09: 2 lanes scrap quality sheet  1 lane scrap broken fixed at 10:20pm||
I7,18032B300,Clr7.5x7.5MdSqrBwl,Visual Evaluation,30,10,Reject,,NA,NA,NA,11/11/22 22:16,hrodriguez,,In Process Attributes,hrodriguez 11/11/2022 22:36:09: 2 lanes scrap quality sheet  1 lane scrap broken fixed at 10:20pm||
I7,18032B300,Clr7.5x7.5MdSqrBwl,Visual Evaluation,30,11,Reject,,NA,NA,NA,11/11/22 22:16,hrodriguez,,In Process Attributes,hrodriguez 11/11/2022 22:36:09: 2 lanes scrap quality sheet  1 lane scrap broken fixed at 10:20pm||
I7,18032B300,Clr7.5x7.5MdSqrBwl,Visual Evaluation,30,12,Reject,,NA,NA,NA,11/11/22 22:16,hrodriguez,,In Process Attributes,hrodriguez 11/11/2022 22:36:09: 2 lanes scrap quality sheet  1 lane scrap broken fixed at 10:20pm||
I7,18032B300,Clr7.5x7.5MdSqrBwl,Visual Evaluation,30,13,Reject,,NA,NA,NA,11/11/22 22:16,hrodriguez,,In Process Attributes,hrodriguez 11/11/2022 22:36:09: 2 lanes scrap quality sheet  1 lane scrap broken fixed at 10:20pm||
I7,18032B300,Clr7.5x7.5MdSqrBwl,Visual Evaluation,30,14,Reject,,NA,NA,NA,11/11/22 22:16,hrodriguez,,In Process Attributes,hrodriguez 11/11/2022 22:36:09: 2 lanes scrap quality sheet  1 lane scrap broken fixed at 10:20pm||
I7,18032B300,Clr7.5x7.5MdSqrBwl,Visual Evaluation,30,15,Reject,,NA,NA,NA,11/11/22 22:16,hrodriguez,,In Process Attributes,hrodriguez 11/11/2022 22:36:09: 2 lanes scrap quality sheet  1 lane scrap broken fixed at 10:20pm||
I7,18032B300,Clr7.5x7.5MdSqrBwl,Visual Evaluation,30,16,Reject,,NA,NA,NA,11/11/22 22:16,hrodriguez,,In Process Attributes,hrodriguez 11/11/2022 22:36:09: 2 lanes scrap quality sheet  1 lane scrap broken fixed at 10:20pm||
I7,18032B300,Clr7.5x7.5MdSqrBwl,Visual Evaluation,30,17,Reject,,NA,NA,NA,11/11/22 22:16,hrodriguez,,In Process Attributes,hrodriguez 11/11/2022 22:36:09: 2 lanes scrap quality sheet  1 lane scrap broken fixed at 10:20pm||
I7,18032B300,Clr7.5x7.5MdSqrBwl,Visual Evaluation,30,18,Reject,,NA,NA,NA,11/11/22 22:16,hrodriguez,,In Process Attributes,hrodriguez 11/11/2022 22:36:09: 2 lanes scrap quality sheet  1 lane scrap broken fixed at 10:20pm||
I7,18032B300,Clr7.5x7.5MdSqrBwl,Visual Evaluation,30,25,Reject,,NA,NA,NA,11/11/22 22:16,hrodriguez,,In Process Attributes,hrodriguez 11/11/2022 22:36:09: 2 lanes scrap quality sheet  1 lane scrap broken fixed at 10:20pm||
I7,18032B300,Clr7.5x7.5MdSqrBwl,Visual Evaluation,30,26,Reject,,NA,NA,NA,11/11/22 22:16,hrodriguez,,In Process Attributes,hrodriguez 11/11/2022 22:36:09: 2 lanes scrap quality sheet  1 lane scrap broken fixed at 10:20pm||
I7,18032B300,Clr7.5x7.5MdSqrBwl,Visual Evaluation,30,27,Reject,,NA,NA,NA,11/11/22 22:16,hrodriguez,,In Process Attributes,hrodriguez 11/11/2022 22:36:09: 2 lanes scrap quality sheet  1 lane scrap broken fixed at 10:20pm||
I7,18032B300,Clr7.5x7.5MdSqrBwl,Visual Evaluation,30,28,Reject,,NA,NA,NA,11/11/22 22:16,hrodriguez,,In Process Attributes,hrodriguez 11/11/2022 22:36:09: 2 lanes scrap quality sheet  1 lane scrap broken fixed at 10:20pm||
I7,18032B300,Clr7.5x7.5MdSqrBwl,Visual Evaluation,30,29,Reject,,NA,NA,NA,11/11/22 22:16,hrodriguez,,In Process Attributes,hrodriguez 11/11/2022 22:36:09: 2 lanes scrap quality sheet  1 lane scrap broken fixed at 10:20pm||
I7,18032B300,Clr7.5x7.5MdSqrBwl,Visual Evaluation,30,30,Reject,,NA,NA,NA,11/11/22 22:16,hrodriguez,,In Process Attributes,hrodriguez 11/11/2022 22:36:09: 2 lanes scrap quality sheet  1 lane scrap broken fixed at 10:20pm||
I7,18032B75,75CT 32OZ CLR PET SQBOWL,Part Weight,30,1,27.39,g,23.3,24.5,25.2,11/11/22 22:40,yjavier,,In Process Variables - Operator,
I7,18032B75,75CT 32OZ CLR PET SQBOWL,Part Weight,30,2,26.27,g,23.3,24.5,25.2,11/11/22 22:40,yjavier,,In Process Variables - Operator,
I7,18032B75,75CT 32OZ CLR PET SQBOWL,Part Weight,30,3,25.58,g,23.3,24.5,25.2,11/11/22 22:40,yjavier,,In Process Variables - Operator,
I7,18032B75,75CT 32OZ CLR PET SQBOWL,Part Weight,30,5,26.24,g,23.3,24.5,25.2,11/11/22 22:40,yjavier,,In Process Variables - Operator,
I7,18032B75,75CT 32OZ CLR PET SQBOWL,Part Weight,30,6,26.86,g,23.3,24.5,25.2,11/11/22 22:40,yjavier,,In Process Variables - Operator,
I7,18032B75,75CT 32OZ CLR PET SQBOWL,Part Weight,30,7,26.86,g,23.3,24.5,25.2,11/11/22 22:40,yjavier,,In Process Variables - Operator,
I7,18032B75,75CT 32OZ CLR PET SQBOWL,Part Weight,30,8,23.25,g,23.3,24.5,25.2,11/11/22 22:40,yjavier,,In Process Variables - Operator,
I7,18032B75,75CT 32OZ CLR PET SQBOWL,Part Weight,30,11,25.42,g,23.3,24.5,25.2,11/11/22 22:40,yjavier,,In Process Variables - Operator,
I7,18032B75,75CT 32OZ CLR PET SQBOWL,Part Weight,30,17,22.82,g,23.3,24.5,25.2,11/11/22 22:40,yjavier,,In Process Variables - Operator,
I7,18032B75,75CT 32OZ CLR PET SQBOWL,Part Weight,30,19,22.87,g,23.3,24.5,25.2,11/11/22 22:40,yjavier,,In Process Variables - Operator,
I7,18032B75,75CT 32OZ CLR PET SQBOWL,Part Weight,30,22,22.82,g,23.3,24.5,25.2,11/11/22 22:40,yjavier,,In Process Variables - Operator,
I7,18032B75,75CT 32OZ CLR PET SQBOWL,Part Weight,30,23,22.82,g,23.3,24.5,25.2,11/11/22 22:40,yjavier,,In Process Variables - Operator,
I7,18032B75,75CT 32OZ CLR PET SQBOWL,Part Weight,30,24,22.37,g,23.3,24.5,25.2,11/11/22 22:40,yjavier,,In Process Variables - Operator,
I7,18032B75,75CT 32OZ CLR PET SQBOWL,Part Weight,30,25,22.37,g,23.3,24.5,25.2,11/11/22 22:40,yjavier,,In Process Variables - Operator,
I7,18032B75,75CT 32OZ CLR PET SQBOWL,Part Weight,30,28,25.42,g,23.3,24.5,25.2,11/11/22 22:40,yjavier,,In Process Variables - Operator,
I7,18032B75,75CT 32OZ CLR PET SQBOWL,Part Weight,30,30,25.68,g,23.3,24.5,25.2,11/11/22 22:40,yjavier,,In Process Variables - Operator,
I8,9611U25,"25CT 10.7\ SQR PET ULTRA STACK PLTR""",Part Weight,16,7,51.8,g,53.5,56.3,58,11/11/22 22:43,yjavier,,In Process Variables - Operator,
I8,9611U25,"25CT 10.7\ SQR PET ULTRA STACK PLTR""",Part Weight,16,8,51.8,g,53.5,56.3,58,11/11/22 22:43,yjavier,,In Process Variables - Operator,
I8,9611U25,"25CT 10.7\ SQR PET ULTRA STACK PLTR""",Part Weight,16,9,51.8,g,53.5,56.3,58,11/11/22 22:43,yjavier,,In Process Variables - Operator,
I8,9611U25,"25CT 10.7\ SQR PET ULTRA STACK PLTR""",Part Weight,16,10,51.8,g,53.5,56.3,58,11/11/22 22:43,yjavier,,In Process Variables - Operator,
I8,9611U25,"25CT 10.7\ SQR PET ULTRA STACK PLTR""",Part Weight,16,11,61.29,g,53.5,56.3,58,11/11/22 22:43,yjavier,,In Process Variables - Operator,
